Man1,Man2,Man3,Serv1,Serv2,Serv3,Serv4
0.002852018,-0.009419071,-0.001412969,-0.00853192,0.0023567993,-0.000756197,0.001972407
-0.008474756,0.0028877057,-0.004247988,-0.002767358,-0.017180167,0.0159055001,0.0054969921
0.010997569,0.0013826173,0.0094379668,-0.002991719,0.0051539914,-0.011721873,-0.001914713
-0.007898076,-0.00716901,-0.010665476,0.0006045022,0.0072327949,-0.014318851,-0.02023155
-0.003675755,-0.009359564,-0.02001297,-0.009006431,-0.001967098,-0.012903834,0.0011410801
-0.021122455,-0.021120925,-0.006831443,0.0095624936,-0.004895741,-0.00937118,-0.008152655
0.0073553185,0.0066142797,0.0048252484,-0.021845771,-0.001749082,-0.004993301,0.0050728469
0.0204677139,0.0095178583,0.0103514814,-0.003805338,0.0095233466,-0.007372933,0.0008848511
0.0022034028,0.0145123928,0.0028866724,0.0113664478,0.0032988983,0.0038750132,0.0020111443
0.0040523725,0.0104469328,-0.000016922,0.0075734339,0.0054943779,-0.001389122,-0.000300943
0.0107983058,-0.005239391,0.0032971113,-0.007764982,0.0002934708,0.0077136993,-0.018164881
-0.012789112,-0.002641037,0.0119512935,0.0038877152,-0.002736414,0.0145081473,-0.000067209
-0.023103735,-0.006856882,-0.013680424,0.0045780038,0.0180800076,0.0061125482,-0.012103859
0.0089705184,0.0165432064,-0.004233411,0.0153827074,0.0034039824,0.0159426331,0.0052185024
-0.003187629,0.0145627422,0.0092421511,0.0090383336,0.01329255,0.0068965744,0.0086104116
0.0117966116,0.0151855419,0.0161726156,-0.015697848,-0.002569658,-0.003147166,0.0026546383
0.0062391015,0.0045704777,-0.010763476,-0.002903082,-0.012413825,0.0105150883,0.0011599125
-0.004965495,0.0032880816,0.0054871284,-0.00404394,-0.002456343,0.0046981234,0.0026832321
0.0145593761,0.0076367604,0.0041476468,0.0056511199,0.0106871458,0.0134850625,-0.006156699
0.0134113052,0.0003836252,0.008059608,0.0040795309,0.0040599084,0.023225169,0.0110324191
0.0120311323,0.0095554706,0.0017964617,0.0113119519,0.0071042221,-0.001997751,0.0061453524
0.000397303,-0.029007095,-0.010023429,0.0031838868,-0.003550711,-0.009562991,-0.003992387
-0.00145915,0.0226381042,0.0148896722,0.0129630578,-0.000194895,0.019671557,0.011536568
-0.011438522,-0.009773003,-0.006660744,-0.01354892,-0.011429245,-0.007202508,-0.002112091
0.0067093705,0.0085818465,0.0096091345,0.0143927793,-0.015018295,-0.002007726,-0.013386423
0.0115673027,-0.006831151,0.00347922,0.0191312129,0.0024875494,0.0214033586,0.0119426604
0.0006877256,0.0060543843,-0.004362291,0.0178868599,-0.004088637,0.0183283254,0.0100017965
-0.010821689,-0.005804505,-0.002694071,-0.007903394,-0.000487084,0.0082589533,0.0084990997
0.0078493597,0.0041270088,0.0048847143,0.0122169416,0.000890983,0.0006527546,-0.007999635
-0.002792743,-0.001102038,0.0115402586,0.0123743328,0.0039240747,0.0034721793,-0.001356766
-0.002619124,-0.002432366,-0.003107521,-0.004620201,0.0014763885,-0.001757049,0.0151299197
0.0020026791,-0.007084898,-0.007897986,-0.001045228,0.0056894949,-0.008257586,0.0031733275
-0.002047197,-0.003736562,-0.002119929,0.0015902181,0.0001751568,-0.005016778,0.005148847
-0.006060133,-0.000814638,-0.010159325,-0.005716614,-0.012559292,0.0030061944,-0.016071591
-0.001437695,-0.005946301,-0.001486925,0.0044431459,0.0045031331,-0.010635523,0.0034949319
0.0086537413,0.0274577748,0.0100390571,-0.007345639,0.0226148994,0.000713583,0.0006026818
-0.000182679,0.0126317131,-0.003808726,0.0049705921,0.0030268696,0.0026427322,0.0035705959
0.0127683425,0.0089330651,-0.001377076,0.0015468876,-0.011674024,-0.002482524,-0.000073165
-0.001543372,-0.008165764,0.0029082226,0.0089052307,-0.004128931,-0.003954162,0.0025899104
0.0005283663,0.003678251,-0.007683098,-0.009264962,-0.007651301,-0.005420408,-0.006044956
0.0059376857,0.0249981268,0.0211857197,-0.014103737,0.0107727464,0.0071555872,-0.004328714
0.0019688019,0.0048556583,0.005964904,0.0256770657,-0.008644467,-0.007019815,0.001401734
0.0029453397,-0.006258609,-0.004628057,0.0101900787,0.0226032108,0.0056430203,-0.001752063
0.0031207811,-0.000667997,0.0018912539,-0.006556445,0.0191876468,0.0060860585,0.0157512969
0.0015821857,-0.008709612,-0.016554445,0.003904343,0.016550737,-0.000687164,0.0009009836
0.0068554751,0.0141089486,0.0136956488,0.000574064,0.0024131779,-0.004116731,-0.001794454
0.0089565335,0.0055740196,-0.011207553,0.0039669472,0.0108410471,0.0009940957,0.0073232658
0.0040409435,0.00027331,-0.006053764,-0.004971216,-0.006450787,-0.003436416,-0.002664921
-0.006103023,0.0170999688,0.0172864639,0.0070777354,0.0014418093,0.0071540638,0.0001962093
-0.00812614,-0.016461044,0.0009445661,-0.010558331,0.0096491671,-0.002133482,0.0010419982
-0.000962625,-0.017742598,-0.004624148,-0.020688747,0.0015052324,0.0055928698,-0.001850922
-0.003107972,0.0050760464,0.0103999528,-0.015480111,0.0091143322,0.0076615166,0.0032269932
-0.012485711,0.0133830645,0.0037773898,0.0045915479,0.0046994237,0.0162446854,0.0072912428
0.0025825236,0.0099928685,0.0095180019,0.0152755962,0.0035544694,0.0129613021,0.0115436807
0.0078674104,0.0071798951,-0.006130828,0.003987645,0.004329424,0.0116482314,0.0156175728
-0.001254474,0.0121951551,0.0116816047,-0.005069367,0.0110823159,0.0058237549,0.0026414538
0.0091998025,0.0102557997,0.0140319134,-0.000122153,0.0071258483,0.0097601226,-0.005268813
0.0074063984,-0.009361426,0.0026902272,0.0120036042,-0.000134282,-0.008162308,0.0106068906
0.0043448507,-0.002851232,0.0082629719,-0.009700127,0.0111157155,0.0073851051,0.0037864276
0.0235805412,0.0068211673,0.0081344158,0.0092216235,0.0230034933,0.0048767252,0.0036531355
-0.00884032,-0.006281362,-0.013836233,-0.003169674,-0.003392376,-0.00613773,0.0073131894
0.0156436388,0.0091803405,0.0112421352,-0.009870119,-0.004610376,0.0086785605,0.0138058383
0.0020604608,0.0126820312,-0.002561448,0.0083579825,-0.003759762,0.0115483976,0.0046509223
0.014852784,-0.007526912,0.0126438362,-0.01157477,-0.002385727,0.0011305389,-0.001452626
-0.013692251,-0.00837428,-0.00284316,0.0104614221,0.0183311328,0.0112347947,0.0114330961
-0.018190734,0.0049055986,-0.004631387,-0.004144359,-0.000648878,-0.002392209,-0.007162091
-0.006034421,0.007452926,0.0193125588,0.0123077606,0.0102283813,0.0037824295,0.0049350765
0.0011461692,0.0197329413,0.0077725007,-0.009359265,0.0037398501,0.0054400858,-0.000912462
-0.001126382,-0.003476295,-0.000689501,0.0157845735,0.001444842,-0.013201927,-0.007054941
0.0026878097,-0.020241867,-0.006126299,-0.009745669,0.0051364538,0.0027553361,-0.000534497
0.0045343054,-0.004437442,-0.012446061,-0.010534114,-0.000262429,-0.011364891,-0.010937601
0.0041262413,0.0168987223,-0.000772457,0.0028768572,0.0048778036,0.0206190865,0.007833722
0.0004208028,0.0048470878,0.0130624948,0.0045336784,0.008113729,0.0020685407,0.0172345894
-0.002754094,0.0063797696,0.0024216461,-0.000699384,0.0057243699,-0.006695519,0.0065374933
0.0036081454,-0.005086106,-0.017188708,0.0179626179,-0.008749462,-0.005176683,-0.002023762
0.0017424283,0.0042157629,0.003861741,0.0133429669,0.0300548744,0.0030076469,0.0196022391
-0.001628226,-0.010565709,0.0015064131,-0.002843558,-0.007232004,0.0028440348,-0.011797723
-0.005794835,-0.012098532,-0.010273343,-0.010591442,-0.030758716,-0.013198186,-0.006359561
0.0048893064,-0.010716307,-0.008234495,-0.002703207,0.0073770349,0.0067989985,-0.004281367
0.0017406016,-0.001453292,0.0007322223,0.0051837136,0.0232815623,0.0029377756,-0.000459463
0.0068585175,-0.012663886,0.0071251398,0.0020743709,0.0150954062,-0.002108473,0.0195906807
0.0031806367,-0.01105593,-0.010019379,0.0087015041,0.0042903815,-0.012339239,-0.015696775
-0.005201852,-0.018244311,0.000480449,0.0054852928,0.0028984371,-0.00087041,0.0126332232
0.0100939526,-0.009478041,0.0125499873,-0.005957833,0.0015390064,-0.011470004,-0.01538551
-0.005664688,0.0096433058,0.0078050633,0.016450966,0.0029814933,0.0022242478,-0.001659585
-0.020339589,-0.011946683,-0.004858693,-0.007151089,0.0124667871,-0.012630911,-0.000243214
0.0058569922,0.0072589737,0.0048212686,0.0176566366,-0.010029723,-0.004681474,0.0084591499
0.0003004112,-0.014495068,-0.000262628,-0.005472977,-0.007830851,-0.011161434,-0.001965853
0.0048438182,0.004646187,0.0148507802,-0.00720288,-0.022439061,0.0001110201,0.0039812432
-0.0021978,-0.005500889,-0.001890264,0.0193068777,0.0049612633,0.0159147609,0.0086225192
-0.002181289,0.000662697,0.0019907852,-0.001465613,-0.008777751,0.0001491813,0.007629731
0.0145981107,0.0171087697,0.0082244115,-0.008090521,0.0016616627,0.0013503326,0.0072696099
-0.010352662,0.001520247,0.0034646833,0.0048581765,-0.020634924,0.0002202557,-0.009097156
-0.005445039,0.0066644831,0.0114177932,0.0052251703,0.0029096364,0.0024242626,0.0009422843
-0.004082267,0.0038577056,0.0037032676,-0.001942139,0.0000870295,-0.006001859,0.0050631673
-0.005475378,-0.001496688,-0.010971666,0.0049814869,-0.005187044,-0.005183213,-0.00830956
-0.001397885,-0.002282069,-0.004716955,0.0102828495,0.0087931948,-0.013722353,0.0064607555
0.0089953461,0.0050097725,0.0065247195,-0.001293892,0.0059831818,-0.013362454,-0.002298648
-0.001390486,0.0050037572,0.0088494952,0.0102254621,0.0084824595,-0.001783759,-0.02297378
0.0083236417,-0.001981807,0.0100294281,0.0125885957,-5.683204E-6,-0.002335261,0.0083148889
-0.002877648,0.0001562422,-0.011129796,-0.014708091,0.0112464607,-0.001920233,-0.004454832
-0.011606145,-0.001250658,0.0051653019,0.014286228,-0.000040476,-0.003996174,-0.005699891
0.0150502551,0.019611099,0.0119137594,0.0054282998,0.0209071249,-0.002451118,0.0010594325
-0.009421513,-0.01244663,-0.004586661,-0.002155645,-0.00521734,0.0035121531,-0.00156749
-0.001817789,0.0005217711,-0.006032383,0.0028008216,-0.004379927,-0.000159817,0.0048603033
-0.004505522,-0.000577237,0.0075100742,0.00170239,-0.001500505,0.0039228686,0.000953836
-0.007192776,-0.009155422,-0.008926151,0.0001082244,-0.009455222,-0.005632726,-0.012793248
0.0120320179,0.0092579199,0.0100326052,0.0324519815,0.0092752288,-0.002650508,0.0056806169
-0.003517463,0.0115673328,-0.003585817,0.0016877858,-0.003342172,-0.007278297,0.0058485485
0.0072452586,0.0103960721,-0.00019399,-0.002039772,2.3877915E-7,0.020518583,-0.006135983
0.0135607207,0.0045313229,0.0156482708,0.0100899736,-0.011322052,0.0047187742,-0.020601725
-0.009615064,-0.008585696,0.0022564446,-0.007339343,-0.008831746,-0.006946062,-0.016246406
-0.010855612,0.00586917,-0.000164432,-0.007644144,-0.006011078,-0.000807156,-0.003795205
0.0073204083,0.0226618637,0.0147120237,0.0024850978,-0.011846698,0.003017675,0.0024084344
-0.008768028,0.0148450441,0.0120453159,-0.010710477,0.0042176684,-0.004238767,0.0064285446
-0.000612084,-0.005488396,-0.005929134,-0.004892221,-0.002475534,-0.001743874,-0.007345025
0.0087007675,0.019670662,0.0051131747,0.0049803101,-0.001289625,0.0000278203,0.0133778412
0.0076970124,0.0110474283,0.0039927283,0.0068115033,0.0030701471,-0.004444917,0.0093644903
-0.000647633,0.0194299026,0.0004323444,-0.003223969,0.0150671204,0.017284035,0.0091087588
0.0006935294,-0.000417298,0.0039075125,0.0047484109,-0.009716504,-0.004872788,0.0027863497
-0.006045406,-0.004842461,0.0001156874,-0.001349641,0.0016044627,0.0009958586,-0.0115732
0.0133512837,-0.012832029,0.0033282973,-0.001514086,0.0077811074,-0.002228986,0.0142971865
-0.016755751,0.0059358804,0.0060373007,-0.008481383,-0.005884165,-0.008415725,0.0039202604
-0.003279235,-0.00173338,0.0093403248,-0.010026984,-0.00250424,-0.010415755,-0.008976973
0.0121893566,-0.000149171,0.0080396486,0.0075250279,-0.003075242,0.0081980411,0.0181202142
-0.002506661,0.0007745314,0.0055852507,0.0077532135,0.003453489,0.0047719174,0.0151265941
0.0054540417,0.0132031411,-0.001808077,0.0008095105,-0.014451785,0.0090118953,0.0018659315
-0.019069548,0.0043120281,0.0047837539,-0.014666963,-0.019712664,-0.006016854,-0.012297783
0.0134645824,0.0042367098,0.0060209878,-0.008354029,0.0210304374,0.0058109898,0.0030142388
0.0031814513,-0.000714984,0.0005926347,0.0137035485,0.0092426959,0.0134895905,0.0099854729
0.0121902646,0.0137862159,0.0127998878,0.0118182622,-0.000293534,0.0024910513,0.0067643119
-0.008904475,-0.009828819,-0.002106342,-0.003835941,-0.001251969,0.0029030993,-0.007474558
0.0046871434,-0.000187613,-0.019328335,-0.011961706,-0.007080165,-0.002752708,-0.004689906
-0.012496856,0.0062794322,0.0031793371,0.0026475303,0.0000951669,0.0163762301,-0.001130516
0.003630327,0.0002116421,-0.001694791,-0.001705484,-0.01751171,-0.011827364,-0.016488964
-0.004772928,-0.011408829,-0.005899939,0.0030089825,0.0036174977,0.0010725871,0.0162456849
-0.004484762,-0.020055061,-0.024652863,-0.00277158,-0.004500917,0.0119727346,0.0004954815
-0.007349591,-0.010899742,-0.000123504,-0.013839128,0.0008595683,-0.001191857,0.0015552756
-0.004074939,-0.015426695,-0.014021347,-0.01071489,0.0016439942,0.0116009871,0.0044410242
0.0132213506,0.0042934445,0.0071811875,-0.002206089,-0.007954227,-0.004286594,-0.011336011
-0.009250425,0.0019875363,0.0108657483,0.0028048553,-0.010903609,-0.004875694,-0.016617964
-0.007922281,-0.003365639,-0.002763357,0.0011424319,0.0115458843,0.0135086883,0.0179032293
-0.001488567,-0.016025478,0.0058510032,0.0143080188,-0.000479194,-0.002059711,0.0074385529
-0.001011201,-0.000763055,0.0019243874,-0.004826353,0.001359412,-0.013444866,-0.007235657
-0.005060298,-0.00917849,-0.006337806,0.002857162,0.0075872869,0.0027797792,-0.002631345
-0.008218917,-0.0071517,0.0031365972,-0.003406057,-0.009836076,-0.00710767,-0.023986145
-0.001670492,0.0134585417,0.0128220672,0.0086485716,-0.000804173,0.0137128382,0.0019444032
0.020128721,0.0188732439,0.0236532716,-0.005023785,0.0127088866,-0.002437665,-0.003594377
0.0036008657,0.004239385,0.0144140913,-0.018471848,0.0060576182,0.0038312239,0.0004989871
0.0027080791,-0.015558459,-0.011856151,0.0038783906,-0.004209031,0.0024759904,-0.01665915
-0.008982255,-0.004266535,0.0127546589,0.0139205369,0.0055522763,0.0088032813,0.0101474628
0.0128758615,-0.01129859,0.0004752711,0.0051342028,0.0114845373,0.0162802305,0.0242892004
0.0081041253,-0.011787745,-0.009367628,0.0026504595,0.0016161997,0.0119330344,-0.007732882
-0.013670221,-0.006070024,0.0038477413,0.0010638452,-0.000163601,-0.011470022,0.0112760495
-0.000916727,-0.010124847,-0.004982731,-0.009777516,-0.001442629,0.0203394067,-0.001743659
0.0043415899,-0.014624407,-0.003350681,-0.002056307,0.0100292899,-0.00432895,0.0071159683
-0.003233518,0.007738816,0.0160924736,-0.006788865,0.0141683751,0.012088944,-0.005960097
-0.017331796,-0.006149505,-0.007231177,0.0121155271,0.0082562517,0.0204168011,0.0185157376
-0.001540895,0.0156074953,0.0073964958,0.0021141973,-0.00265272,0.0055319896,0.0098118177
-0.010759119,-0.002449483,-0.00826306,-0.004016804,0.0071675491,-0.002196009,0.0035266874
-0.005196503,-0.006484646,0.0104750005,0.0124482286,-0.004742227,0.0013284335,0.002930667
0.0086217521,0.0093269257,0.0097477657,0.0090488815,0.0013663155,0.0015793448,0.0153150974
0.0038139838,0.0065381334,0.0130461666,0.0125157677,-0.000995653,0.0049214271,-0.006441771
-0.00889537,0.0099771053,-0.001538844,-0.007065508,0.0182222897,-0.007346867,0.0024489031
-0.01186296,-0.005921436,0.0022635798,0.0008874645,0.0001230317,0.0180009621,0.0094273526
0.0152713317,0.0039067971,0.0084600304,0.0066626683,0.0111254307,0.0043792395,-0.004644974
-0.006776109,-0.000300548,-0.008831979,-0.002391917,-0.001017588,-0.002410718,-0.000246916
-0.004936114,0.0033181957,-0.00548683,0.0103901601,-0.001430436,-0.001134183,0.0192003188
-0.005962798,-0.008662133,-0.011707711,-0.002508204,0.0018622543,-0.006493549,-0.002382877
-0.004527113,0.006196392,0.0041271104,0.0193898743,0.0085833217,0.0086803012,0.0088475577
-0.005170469,0.0099906677,0.0048729859,0.0101655435,-0.010707842,-0.005842885,0.0035791873
0.0065694454,0.000845909,0.0011256309,0.0045297735,0.0168122536,-0.007526282,0.0170969237
-0.010299231,0.0084522308,-0.008485722,0.0097425126,0.0101280592,0.0062775116,0.0045529383
0.0034207316,0.0056657875,0.0125514002,-0.001150652,0.0059125963,0.0052208533,-0.008256958
0.0070423915,-0.002452882,0.0048928776,0.0053546347,0.0000912975,0.0103545726,0.0065131693
0.013439254,-0.009206296,-0.004668944,-0.000555241,-0.001272494,-0.012567481,-0.010683996
0.0049458786,0.0122729306,-0.001962644,0.0098854725,-0.010291624,0.0030914755,0.0044957602
0.0076355265,-0.006686197,0.000288959,0.0090950587,0.0010649715,0.0190269812,0.0193409061
0.0005169855,0.0064809705,-0.01595775,-0.005331832,-0.024034519,0.0145008367,-0.003617856
0.016260089,-0.003063259,0.0233333003,-0.007917532,-0.011482324,0.0024251534,-0.006688175
0.0066937387,0.0130504469,0.0061132798,-0.001265095,0.0081402956,0.0158408998,0.0045342307
-0.00609807,0.0102170022,0.0082403375,0.0017390878,-0.010813543,0.0101326725,0.0067155422
0.0072932494,0.0197273628,0.0023311364,-0.003672424,0.0012293455,-0.003378983,-0.003717499
0.0069343844,0.0087311168,-0.004819346,0.0070373657,-0.002252806,0.0119781351,0.025317896
-0.007084004,0.0096767968,0.0051255143,0.0019526959,0.0019885843,0.0081617048,0.0001409846
0.0028627509,0.005603583,0.0053355613,0.0155903095,-0.004184622,0.0154037578,-0.012286823
0.0084130003,-0.004393879,0.0055546425,0.0002978172,-0.013113744,0.0030555352,-0.009541725
0.0175110847,0.0060924683,0.0181390645,0.014573579,0.0007004125,-0.006196642,0.0031742868
0.0161423123,0.0078795794,0.0069520104,0.0033574427,-0.008614337,-0.000153542,0.0058256211
0.0001254085,-0.006665673,0.0032684881,0.0150547613,0.0041672782,0.011627025,0.005178147
-0.001584495,-0.006510413,0.0046226042,0.0125338774,0.008596161,0.0048075429,-0.003581907
0.0064751624,-0.004609279,-0.0043508,-0.000903643,0.0115383784,0.0155929745,0.0111098013
0.0022127247,0.0015457958,-0.008099593,0.005175363,0.0076323145,0.0159207998,-0.005166933
0.0028837091,0.0076506459,0.0037501693,0.0165359942,0.0216290634,0.012984983,0.0111787903
0.0150647748,0.0119338735,-0.002067293,-0.000209999,0.0010081145,0.0010530869,0.022749376
-0.022120775,-0.00497735,0.0123851022,-0.004744542,0.00830133,0.0088704035,0.0061838318
0.0072946446,-0.006427579,-0.010491571,0.0005479845,0.0095242611,-0.017348339,0.0213258106
-0.017439147,-0.011640016,-0.009712367,0.0090072577,-0.001542323,0.0003410922,-0.014527132
0.0173239878,0.0073822642,0.0048829417,-0.003129973,-0.009253238,0.0137934749,-0.007431285
-0.010377674,-0.002953127,-0.00917136,-0.009037149,-0.004291469,-0.003328014,0.0174472896
0.0065289605,0.0043128559,0.0024450454,-0.00097391,0.0004307651,-0.00349844,0.0246509218
0.025755212,0.0086790701,0.0081110586,0.0028305169,0.0001183855,-0.004001469,0.0074933972
-0.006526446,-0.017427055,0.0014676701,0.013908973,-0.004061601,-0.015272407,-0.00479177
0.0027569018,-0.012510015,0.0026356161,0.01705892,-0.000078214,-0.006371353,0.004133458
-0.001761765,-0.010115383,-0.010228552,0.0131600126,0.0046132326,-0.01093829,0.0034103538
-0.003635488,0.0142235724,0.0245826026,0.004667366,0.0075344692,-0.001277133,-0.006784085
0.0023720117,0.013656481,0.0159615813,-0.005040411,-0.00533607,0.0069363559,0.0126808089
-0.00082883,-0.002447283,0.0075234574,0.002224897,0.0000658089,-0.007558916,0.0098290016
0.0119447676,0.0213317637,-0.008052438,0.0073805337,-0.004682074,0.0054089118,0.0160167523
-0.00474337,0.0076083879,0.0096417438,-0.003355859,-0.00335506,0.0170178307,0.0011220137
-0.008661164,-0.027738312,-0.020995455,0.0070685794,0.004892463,0.0094680908,-0.014704658
-0.005288999,-0.007651823,-0.012525801,-0.003526402,0.0085986504,0.0102795105,0.0093307171
0.0179030486,-0.000213601,-0.006056745,0.0048591609,0.015452625,0.0184101508,0.0084861529
0.0022367034,0.0078047923,0.002720195,0.0075192775,-0.001016577,0.0069317821,0.0098983543
-0.009693314,-0.009684224,-0.007005866,0.0080332826,0.015097387,0.0085442338,0.0258470396
-0.002518494,-0.007331488,0.0105755718,-0.013299118,0.0081174992,0.0002859117,-0.000411976
-0.005966128,0.0026785587,0.010356603,-0.002579632,-0.018109917,-0.011932421,-0.003622823
-0.018048782,-0.002472623,-0.00021641,-0.0083554,0.0001910376,-0.001108864,-0.002276131
-0.000011899,0.007783546,-0.003402223,0.0018214095,0.0108295445,0.0105384469,0.000247173
0.0010812808,0.0078477336,0.0014706271,-0.008862008,-0.007810478,0.0162896385,-0.001849901
-0.001032292,-0.016878514,0.0083015295,0.0076312044,0.0049772179,-0.002556489,0.0005627438
-0.007595662,-0.007947739,0.0015823127,-0.006061042,0.0008927343,0.0100933513,0.0115907173
-0.004649315,-0.018868522,0.0094015502,-0.001290064,0.007110151,-0.004931314,0.0021643358
-0.003997834,0.0141910414,0.0014114352,0.0190423243,0.0057389075,0.0064320392,0.0211470863
-0.006899006,0.0045513999,-0.003881265,-0.013715346,-0.002923939,-0.003174656,-0.00720971
0.0144561476,0.0144082625,0.0132297911,-0.01055516,0.0128228352,0.0109425984,-0.00021432
0.0008597533,-0.011603612,-0.007844367,-0.000321385,-0.014083786,0.009797563,-0.001999851
0.0055527586,-0.007469646,-0.000102688,0.0020638558,-0.004128113,0.0072747185,0.0041662135
-0.004643859,0.0023792771,-0.006666087,-0.0030596,-0.005221918,-0.001946174,0.0026957655
-0.00571964,0.0089707562,0.0041399594,0.0367471013,0.02118333,0.0084801171,0.0143196299
0.0119226864,0.0077113988,0.007083511,0.0013467744,0.0054652648,0.0035553867,-0.005843794
0.0150775253,0.020578034,0.0169398283,0.001202831,0.0255350002,0.0183434343,0.0040173047
0.007965312,0.0061817902,0.008483035,0.0158815168,-0.001712371,-0.022916816,-0.010178334
-0.000824286,-0.000617923,0.0113678597,-0.001073544,0.0034058938,0.0002830932,0.0147388956
-0.000657147,-0.004129261,0.0029494446,-0.009219819,-0.00347195,0.01616832,-0.011616367
0.0053074809,0.0083398945,0.0146088082,0.0110707168,0.0032699468,0.0051656675,0.0036015704
0.0131013207,0.0071571625,0.0179400326,0.0123718673,0.0068099943,0.0208505501,0.009334923
0.0009720602,0.0003754918,0.007118162,0.0002448182,0.0151055508,-0.000340731,0.0032798608
-0.000431922,-0.012721262,0.0051691724,0.0063802436,-0.006769672,-0.007817469,-0.015370689
0.0244087097,0.010720706,0.0148309692,0.0142469285,0.0158201624,-0.009026676,0.0034153863
0.0071226376,-0.001261847,0.0098354448,-0.003207817,-0.006990886,0.0004521531,-0.009973813
-0.003210746,-0.011875172,-0.014345452,0.0199595851,-0.006313503,-0.012919292,-0.01168251
0.0097245672,-0.003602885,0.0036463873,-0.007347258,-0.019900841,-0.007530778,-0.005904115
0.0126795491,-0.001180145,-0.003613825,-0.001608689,0.0004570905,-0.006486165,-0.015475813
-0.000637656,0.0152999216,0.0021892835,0.0011256507,0.0053881742,-0.004262498,-0.001090623
-0.014152493,-0.015751034,0.0008307235,0.0101637765,-0.004205278,-0.000263944,-0.001790709
0.0008516657,0.0162266457,0.0178454772,0.0052753309,0.0028104635,0.0116022543,0.003894327
0.020928808,0.0232381372,0.0245944684,0.00321257,0.0190390628,0.00068822,0.0078641397
-0.005512137,0.005205146,0.0031925885,0.0184668655,0.0151011618,0.0132960199,0.0006087989
0.0279115612,0.0066075641,0.0102723487,-0.003079204,0.0040043396,0.002681972,-0.003184129
0.002168478,0.0038126006,0.0183619012,0.0164959163,0.0122834357,0.0245364455,0.008932945
0.0014392296,-0.005512204,0.0033313294,0.0160211922,-0.000116092,0.0073097392,0.0145080099
-0.01184519,-0.003118255,-0.004540612,0.0080055681,0.0024940816,-0.006984433,-0.001991064
-0.01314307,-0.007769572,-0.003321331,-0.00219348,-0.000797881,0.000127927,-0.004758882
-0.008766783,0.0105787723,-0.010888668,-0.002514575,-0.008235564,0.0071350685,0.0052805316
0.0043847553,0.0098725262,0.004442877,0.0081270103,0.0187337498,0.0106237987,0.0231822656
-0.011092704,0.0101418773,0.0107966128,0.000223177,-0.0053212,0.0004573416,-0.011031792
0.0021370218,-0.00854159,0.0025168876,0.001870711,0.0083163724,0.0115055641,-0.010310486
0.0116874437,0.0218070253,0.0102163344,0.0007793743,0.0181778518,0.0093415059,0.0141729729
-0.003839935,-0.001221643,0.00357187,-0.005300602,0.0118236684,0.0061006257,0.002467141
-0.003766223,0.00224289,-0.007473252,0.0119165268,0.002986285,0.0077099323,0.011204992
0.018314732,0.0109525785,0.028820884,0.0078254894,0.0079168967,0.0068816974,0.002806998
-0.001244825,-0.002228728,0.0080736841,0.0038808221,0.0151403067,0.0035541672,-0.004512478
-0.004092909,0.0081823255,0.0012948446,0.0134788781,0.0089740599,0.0223175236,0.0049994204
0.0093435023,-0.000705293,-0.000773043,-0.005611207,0.0044405514,-0.022661543,0.0014590159
0.0111975876,-0.00345636,0.0020722092,0.0144944275,0.0052918203,-0.014112266,-0.00654899
-0.004010776,-0.020477587,-0.008734676,0.0041616692,0.0128243106,0.0009173773,0.0059008591
-0.003842572,0.0061628662,0.0088746908,0.0044196407,0.0042418651,0.0135844648,0.0026436144
-0.007515301,-0.016863825,-0.009295428,0.0139509235,0.0041247127,0.0072404667,-0.005013486
-0.006503396,-0.00746391,-0.003632639,-0.023687969,0.002125999,-0.001094026,-0.002823392
-0.006189516,-0.015263426,-0.006901716,-0.015060493,0.0078639583,0.0114262309,-0.0045793
0.0113452478,0.0065866463,0.0296234803,-0.001731007,0.0150002359,0.0206162563,0.0103575605
0.0086533456,-0.008513951,0.0052815872,0.0243693722,0.0115189092,-0.000684837,-0.006111246
-0.004362656,0.0013259519,-0.011797412,-0.001855933,0.0130972141,0.0021415625,0.0079555375
-0.003168432,0.0186355612,0.0225251851,0.0159335331,0.0025438793,0.0103939723,0.0011406647
-0.000535964,0.0064564768,-0.002739407,-0.000240725,0.0027643435,0.0221743043,-0.003101313
0.0074277956,0.0013914775,-0.00211667,0.0057053577,-0.009040941,0.0053424865,-0.008622941
0.0013293766,-0.017039015,-0.005868184,0.0072874601,0.0002152952,-0.004035954,0.0046070475
0.0048841614,0.0099052188,0.0003020672,0.0082044519,0.0042661707,-0.00054338,0.000197143
0.0103636503,0.0048410554,0.0022497496,-0.019030153,-0.004865498,-0.00631036,-0.013188696
-0.012069368,-0.009450179,0.0055742064,-0.003048381,-0.010425179,-0.003814534,-0.005495745
-0.010356626,-0.003983818,0.0008077153,0.0084071016,0.0058701992,0.0034773523,0.0077481795
-0.016824762,-0.002794628,-0.002448478,0.0104422756,-0.006938641,-0.000868324,0.006964122
0.003216676,0.0145794548,0.0058031621,0.002026092,-0.000511962,0.0078779419,0.0070280117
0.0018587171,-0.002189854,-0.019632884,0.0110550288,0.0061958183,0.0047084975,-0.006754897
0.0224746521,0.0076106605,0.0092817288,0.0062850856,0.0087657565,0.0085438762,0.0036722598
-0.005977402,-0.010657087,-0.004466247,0.006410738,-0.015945655,-0.006181553,0.0010940564
